text,text_sentiment
"Ouch...#ETH under 1k _____

#bearmarket #opportunity",0
"Don't listen indian analyst 
Don't watch tv
Watch dow Jones 
Fact is sensex follow dow Jones 
#stockmarketcrash",0
Ohh nooooo siamo di nuovo in #bearmarket __,0
Ce qui pricÃ©  c'est le hike de 75 points de base par contre c'est qui n'est pas pricÃ© c'est la FED monetary policy qui sera  devoilÃ©e dans le speech de Powell tant attendu. #Bitcoin #stockmarketcrash $BTC #bearmarket,0
Who let the bears out ? ____ #bearmarket #btc #Bitcoin #blockchain #cryptocrash,0
"Rug pull 100%

Ahead 

_¤£_¤£_¤£#stockmarketcrash",0
"@GaryGensler @HesterPeirce @SECGov How's your day going? Get any work done?
#CitadelScandal #stockmarketcrash #crime #manipulation #SEC #complicit",0
"@TicTocTick S&amp;P500 has at least 1000 more__dollars of fluff IMO. 

Now 4300. (Preparing tweet early _¤ï__¤­_)

$SPX $SPY #ES_F $NDX #NQ_F

#Stocks #stockmarketcrash #Bitcoin_ #BitcoinCrash",0
"Not going anywhere. __

#BearMarket2022",0
"@Cernovich Live feed of @federalreserve trying to tame inflation.
#stockmarketcrash",0
#DIAMONDHANDS will be tested during this #BearMarket2022,0
"Jin logon ne subah ka bounce dekh kar buy Kiya ..unke pakode tal gaye...

#stockmarketcrash",0
"Favourite things to do during a bear market? 
#crypso #CryptoMarket  #bearmarket #Cryptocrash #Bitcoin #BitcoinCrash",0
Do you also check markets first thing in morning or are you normal?__ #Crypto #cryptocurrency #stockmarkets #stockmarketcrash,0
"Upcoming 
With new #profilepic
New #project #crypto #bearmarket #newcurrency",0
"#stockmarketcrash
Inflation's up / stocks down
Corporation's earnings up
Who's really getting hosed here?",0
@LovesTheWords Sell everything  #stockmarketcrash,0
"@CrptoGeek He alcanzado mis mayores hitos en #hive en este #bearmarket, ando feliz.",0
@pcarmonac A sudar el #bearmarket !!,0
@AltcoinGordon #bearmarket all the time __,0
"Short covering over???

#stockmarketcrash",0
"#AmbujaCem 360 PE
2.85-3.05

#Nifty50 
#StockMarket
#StockMarketCrash
#NSE #Nifty
#SGXNifty
#StocksToBuy #OptionsTrading #LIC",0
@CryptosR_Us #bearmarket is real,0
"@WhaleCoinTalk According to my own perspective I believe it not yet bear let expect btc coming out
#Bitcoin 
#bearmarket",0
"#dogecoin at 0.05cents _¥µ 5 year chart says it__ on the 1st pump __could we see 0.02 or 0.03 ? 

#buythedip #HODL #BTC #bearmarket #altcoin #Cryptos",0
Biden speaks market tanks __ #stockmarketcrash #StockMarket #FJB #FJBiden #BidenWorstPresidentEver,0
#Niftybank Jab girna hi hai toh itna natak kyu?? #stockmarketcrash #StockMarketindia,0
"I think market is getting reddy for a dip and the level is 15200 ________
#stockmarketcrash #stocks #trading #StocksToTrade #stockportcounty #OptionsTrading #banknifty #niftycrash",0
"Morning Twitter Family!_¤ï_

It__ Tezos Thursday. Ya girl is going shopping. __ 

Now I ask the entire Tezos community_..

Shill me your work please!__

#tezosart #fxhash #objkt #nftcollector #allartmatters #nftphotography #bearmarket #shoppingaddict #darkart",0
"3821 is key for $spx

#stockmarketcrash #StocksToBuy #Cryptocrash #LUNA",0
"#stockmarketcrash isn't over. Buy the knife, not the dip. She is still headed down. $spy $qqq $aapl $tsla _©¸____ï¸__¾â__ï¸",0
"@LangmanVince Trump ""predicted it"" because TRUMP set things in motion to cause it. 

1) Current over inflated HOUSING Costs (caused by foreign housing market investors)
2) #GOPObstructionism
3) Trump Admin print money for Feds #stockmarketcrash #BlameTrump #TrumpFuctUS",0
"#FII/FPI (Net Value) (Cr)
-5,871.69

#DII (Net Value) (Cr)
3,980.81

#StockMarketindia #Nifty #banknifty #stockmarketcrash",0
"The #SP500 has entered a technical #bearmarket, the US 2s 10s #YieldCurve inverted -7%",0
@Route2FI @SaveToNotion #thread #bearmarket,0
"@AltcoinGordon Didn__ know there__ four stage , why I always in the snow ? #bearmarket",0
"Russia attcked NATO member Romania's ship...
#banknifty #nifty50 #stockmarketcrash",0
"POV : @AamAadmiParty is completely filled with chamche of @ArvindKejriwal who himself a total sh*t ___

#tajinderbagga #HinduLivesMatters #hindu #Ukraine #stockmarketcrash #buythedip #Hindutva #HinduRashtra #HinduEcosystem #Hinduism",0
It's only another one. Just wait patiently. #bearmarket,0
One final run (maybe) to all time highs before the blow off. #bubbles #stockmarketcrash,0
@CNBC talking head tonight as Wall Street unravelled: __his is not a time to manage risk_ DELUSION abounds_ #bearmarket,0
"Do you think this is the bottom for #bitcoin or is there a leg down ?

#btc #Cryptocrash #bearmarket 

BITCOIN BOTTOM ________",0
"Ik ben zeer enthousiast over $NEAR
Helaas werkt #Bitcoin niet echt mee_

#BabyDogeCoin #altcoinseason #altcoins
#Blockchain #Metaverse #doge #alltimehighs #BearMarket #Binance_ #ShibainuCoin #BTC_ #ETH #FLOKI #DogecoinToTheMoon 
#cryptocurrency #crypto #Binance #SAFEMOON #FLOKI",0
#bearmarket ____,0
Twitter has become a Stocktwits version 2 these days! #stockmarkets #StockMarket #stockmarketcrash #StocksInFocus #stocks,0
@ksicrypto Indeed and a #bearmarket,0
&lt;&lt;Which #crypto would you hold through the #bearmarket?&gt;&gt; - Tweet from: @TheMoonCarl,0
"Time in the market &gt; Timing the market__
#bearmarket #cryptocurrency #Cryptocrash",0
"Gf à¤¨à¤¾ à¤¹àà¤¨à à¤_¤¾ à¤¦àà¤ à¤¸à¤¹ à¤²àà¤¤à à¤¤¾à¤
à¤²àà¤_¤¿à¤ à¤¤¾à¤°àà¤_à¤ à¤_¤¿à¤°à¤¨à¥ à¤_¤¾??
#stockmarketcrash 
#ValentinesDay2022 
@PawanJa155",0
Dalal street can now be called DA-LAL street! #StockMarket #Nifty #sharemarket #stockmarketcrash,0
Which #crypto would you hold through the #bearmarket?,0
"#stockmarketcrash Buy Burka stock, stock symbol ""wehatewomen"".",0
"Es claro que el #BearMarket crea el #DIP y con los beneficios obtenidos este se transforma en un #BullMarket mÃ¡s frenÃ©tico, mÃ¡s seguro y mÃ¡s alcista.",0
"@Doru5S @pseudotheos @iEx_ec #iExec $RLC ___

#100xGems #altcoin #bearmarket",0
"still, this is when you make big bucks! in a #bearmarket __",0
"I have limit orders set at 34 and 33.  You? 
#bitcoin #bearmarket #ohno",0
#Russia2022 #Aggression #Tactics #WarGames #ww3 #WWIII #stockmarketcrash #RussiaWar #UkraineWar #StopLyingAboutJesus #StopServingFear #KeepServingJesus #KingdomPerspective #KingdomTings #KingdomWomen #AgainstTheCurrent #BingeJesus #GetUsedToDifferent #2AShallNotBeInfringed #2a,0
What advice would you give to a newbie who entered a #bearmarket?,0
"_ÐµÐ´Ð¼ÐµÐ¶_ Ð½Ð°Ð»Ð°___Ð²Ð°Ð½Ð½_ - Ð¼__, _ÐºÐ¸Ð¹ Ð¿Ð¾_Ð¸_____ Ð´Ð»_ Ðµ_ÐµÐº_Ð¸Ð²Ð½Ð¾Ð³Ð¾ __Ð½Ðº__Ð¾Ð½_Ð²Ð°Ð½Ð½_ Ð¼Ðµ_Ð°Ð½_Ð·Ð¼_Ð² _Ð¸Ð½Ðº_.

______
Ð¢Ðµ, _Ð¾ Ð²Ð½Ð¸Ð·_ __Ð¾Ð³Ð¾Ð´Ð½_, Ð½Ðµ Ð¾Ð·Ð½Ð°_Ð°_, _Ð¾ Ð²Ð¾Ð½Ð¾ Ð±_Ð´Ðµ Ð²Ð½Ð¸Ð·_ _ Ð·Ð°Ð²__Ð°.

_
__
#bearmarket #bearish #cryptomarket #money #investing",0
#bulls  come &amp; show your power #stockmarketcrash need you,0
"@tyson_schubert $gst goes because of you @tyson_schubert #cheater #Bitcoin #stockmarketcrash 
#cryptocurrency",0
#stockmarketcrash,0
What stocks/cryptos/NFTs are you looking forward to buying most during this current __ip_ in the markets? #NFTCommunity #crytocurrency #Crypto #StockMarket #NFTs #CryptoNews #stockmarketcrash #cryptotrading,0
#bearmarket,0
"à¤_ à¤_¤¿à¤¤à¤¨à¥ à¤¸àà¤¸à¤¾à¤_¤¡ à¤¹àà¤_à¥ à¤_à¤ à¤¤¤à¤¾àà¤_¤¾?

#stockmarketcrash 
#sharemarket
#StockMarket",0
That was the quickest bear market ever! Its only up from here... #cryptocurrency #bearmarket,0
"Holy cow, what's happening?!

#NFTs #BearMarket",0
"Waiting for the day when Tomato and Zomato will sell at the same price_!__. 

@zomato #stockmarketcrash",0
"24 HR Market Update (12th April, 9:20am UAE):

#BTC: -5.42%__
#ETH: -5.66%__
#XRP: -5.02%__
#SOL: -8.50%__
#ADA: -8.08%__
#DOGE: -6.76%__
#DOT: -7.34%__
#SHIB: -7.36%__
#ZB: -4.15%__

#cryptoupdates #bearmarket #trading",0
#stockmarketcrash,0
"Ø´_Ø¨Ø§Ø² __ Ø¬_ 20 Ø§_Ø±  Ù¾Ø§_Ø± Ù¾_Ø§_Ù¹ _Ø§__ Ú©__ __Úº __ Ø§_Ù¹_ __Ø§ Ø¯__ __Úº
Ø§Ø¨ __ Ø¨Ø¬__ Ú©Ú¾___ Ø±__ __Úº
______
#loadsheddding #ShehbazSharif #shahbazsharif #Bajwa #DGISPR #stockmarketcrash #Islamabad #Ø§_Ù¾_Ø±Ù¹__Ø­Ú©__Øª__Ø§__Ø¸_Ø± #Lanat #MissYouImranKhan",0
Where do you see crypto going in the future?! #crypto #btc #eth #bearmarket #Bullish,0
@MEXC_Fans #bearmarket  #DCA #buythedip,0
"Me encanta leer y ver como varÃ­a el sentimiento de las personas 

Hace 2 meses los 80.000$ eran inminentes 

Ahora, mÃ­nimo cerrar el gap de 9k y luego ya veremos 

Mira una moneda al aire y haz lo contrario a lo que salga.

#BTC #Criptomonedas #bearmarket",0
"If the fundamentals are going to move the markets this week, we need to make many revaluations of companies. #investments #stockmarketcrash #stockmarkets",0
"Tomorrow month end. You will get salary. Do you buy the dip?

#market #stockmarketcrash",0
My money started jiggle jiggle__#Bitcoin #cryptocurrency #BearMarket2022 #NFTs #Etherum #Crypto,0
"à¨¹à¨µà¨ à¨¨¿à¨_¨¾à¨_¨£ à¨²à©±à¨__ à¨__à¨ à¨_¨¾à¨ à¨¨¾à¨ à¨¨à¨¹à©à¨ à¨¦à_à¨_¨¦à¨
à¨_©±à¨ à¨_¨¦à©__ à¨µà¨¿à¨_¨¹ à¨¦à_ à¨¹à_à©°à¨¦à© à¨ à¨¤à¨¾à¨ à¨_¨¾à¨¨à¨¦à¨¾à¨¨ à¨¤à©±à¨ à¨¨¼à¨°à_à¨ à¨¦à¨¿à©°à¨¦à© à¨¹à¨¨ à¨__ à¨²à_à¨___ #stockmarketcrash  @Manpree66760920 @renudhawan27 @Gurleen3805 @SINGHSA31161684",0
"Just watch the Biden Admin, spin the #stockmarketcrash to the #PutinMarketCrash, when it's really the #BidenMarketCrash!",0
@allstarcharts Is @kanyewest in a #correction or a #bearmarket ? #yeezygap,0
"Glue this to your monitor:

__ can't control
- The Market
- The outcomes of my trades""

""I can control:
- My behavior
- My focus
- My trading process""

#StockMarketindia #stockmarketcrash #StockMarket #stocks",0
"What do you guys think of at $250 mint in this market. 

Is it too high? 

$NIO #bearmarket",0
"Mujhe market nhi investors ke ghar fall hote hue dikh rhe hai!! 
#stockmarketcrash #investor",0
"à¤¤¾à¤°à¤¤à¥à¤ à¤¶àà¤¤° à¤¤¾à¤_¤¾à¤ ""à¤à¥_ à¤_ à¤à¤²à¤¾à¤µà¤° à¤¹à à¤_à¤_¤¾ à¤¹à"" à¥¤à¥¤
#RussiaUkraineConflict 
#stockmarketcrash",0
Many people saying #RIP401k #stockmarketcrash #GoWokeGoBroke #VoteBlueGetDoom,0
The stock markets are not looking at Russia but at the Fed #Fed #RussiaUkraineConflict #stockmarketcrash #markets #stocks #Moscow #China,0
"Last time Trump attended the Kentucky Derby at Churchill Downs was 1999_ 

#stockmarketcrash",0
"Bse Sensex Tumbles More Than 750 Points From Today's High  

#stockmarketcrash #StockMarket",0
"Intrday + Positional Call:

Buy  IGL 380 CE @ 16.1

SL : Own

Target : 22

#stockmarkets #StocksToBuy #stockmarketcrash #StockMarketindia",0
#DogeProduct Buy #BearMarket @sodogetip tip @inevitable360 1.00 Doge _,0
Hmmm where will $Luna classic fall by the morning ? #crypto #lunac #luna2 #ALTSEASON #btc #eth #nft #NFTCommunity #passiveincome #Terra #AirdropCrypto #bearmarket #BoredApeYachtClub #cryptocommunity #CryptoNews,0
"GM! Comment below projects I should be picking up during the bear market sale!

#NFT #NFTCommunity #nftart #web3 #Trending #Crypto #cryptocurrency #bearmarket",0
Channnn se jo tute koi sapnaaaaaa #stockmarketcrash,0
"Don't rush to buy this dip!

#BitcoinCrash #Bullttap #BTC #Ethereum #NFT #bearmarket #altcoins",0
"Agar aaj aapke portfolio mein koi stock green hai, toh aap bhagyashali hai____
#FED ne kar diya sab Red
#stockmarketcrash
#stockmarkets",0
"Gael 218 from 192 

Keep holding

#StocksToBuy #stockmarketcrash #stockstowatch #stockstowatch #stocks #StocksInFocus",0
"Now, a few pointers about the company &amp; its business:

1. Only Indian manufacturer of Calcium Hypochlorite, as the company claims, and one of the very few in the world.

#StocksInFocus #stockmarketcrash #StockMarketIndia #MultiBagger",0
What are some puts for the week? We__e back to a #bearmarket,0
"#heromotocorp fast recover
#NiftyAuto #stockmarketcrash",0
#stockmarketcrash Never would happened if we didnt have #WeakAssBiden in office,0
@Techconcatalina El #bearmarket hace que los ignorantes se vayan de Ã©l por su pensamiento cortoplacista mientras los sabios acumularemos por nuestra visiÃ³n a largo plazo #educacion #crypto #BTC,0
#BTC #bearmarket,0
Blood path #stockmarketcrash,0
Has anyone got any money left in their bank account today? #stockmarketcrash #StockMarketindia #STOCKMARKETCRASH2022,0
"YOU HAVE TWO OPTIONS!?

#Fed #inflation #fintwit #recession #economy #bearmarket #stagflation #StockMarket #stockmarketcrash",0
@AtlRey Obama #stockmarketcrash,0
@EthViral @killabearsnft @memoangeles FK that looks crisp. Man I can't wait to see all of them during this #BearMarket. #KillaFollowKilla #Killabears,0
"Gold $2000-&gt;$1895

If Hawking Fed is overweighing so much on Gold

What will happen to stock markets?

#StockMarket #stockmarketnews #stockmarketcrash",0
"Mungkin senin tgl 13 juni 2022 di bej akan sama dgn senin hari pertama stlh cuti lebaran 9 mei 2022. Banyak diskon sodara sodara...
#stockmarketcrash di US",0
Bring back the 2020 circuit breakers!! #stockmarketcrash,0
"Je pense que @kadena_io pourrait prendre la place de @solana qui n__rrÃªte pas de shut down et de @Cardano oÃ¹ il y a toujours rien_ 

#KDA #AVAX #Cardano #eth #btc #SolanaNFTs #altcoins #altcoinseason #BearMarket #BNB #ElonMusk #TRON #CleanNFT #BitcoinButton",0
#bearmarket 2022 here we go $SPY,0
#stockmarketcrash is actually #DiscountSALE!,0
"@DonCryptoDraper This is the first of many crashes we'll have this year

#bearmarket",0
"How much gap down on Monday?
#stockmarketcrash #market #stockmarkets #trading #Tips #investors",0
"TECHNICAL PICK : BUY TIMKEN AT 2533.80, 2450, SL 2400, TGT 2720, TIME FRAME: Upto 10 Days(R)

#Nifty #nifty50 #ARPredicts #sharemarket #StockMarketindia #stockmarketcrash #stockmarketnews",0
@zloadr #stockmarketcrash,0
"#Banknifty has entered into the Bear Market territory. It is down by 20.6% from record high.
#stockmarketcrash",0
"If we look at the past 3 days cash data, one can notice that jitna FII's bech rahe hai usse zyada ya uske equivalent DII's kharid rahe hai

What does this indicates?

#stockmarketcrash #StockMarketindia #stocks",0
#bearmarket or #BUIDL market ?,0
"I want to help anyone in the NFT/Crypto space. 

This is a stressful time for us, if you want to talk to someone about NFT, BTC, your life or other my dm are open

#bearmarket #NFTs #BTC #ETH",0
"__ _Ø§__ 2021 _Ø§_ Ø§_Ø¨_Ø¹ Ø¨Ø´__ _Ø¨_Ø± _Ø³Ø±_Ø¹ _Ø§_Ú¤_____ Ø§__Ø¨_Ø± _Ø§_ Ø¨Ø³Ø¨Ø¨ Ø§_Ø®___ __Ø°Ø§ Ø§_Ø´_ __ _Ø§Ø¹Ø¯ _Ø­Øµ_ Ø§_Ø­__

Ø§__Ø¹Ø¯___ __ _Ø§Ø¹Ø¯__ _Ø¨_Ø¹_! _Ø§Ø±_Ø§_ Ø¨_Øª____ Ø¹_Ø¯__ _Ø§Ø¹Ø¯Ø© ØªØ²_Ø¯.. __ ØªØ¹Øª_Ø¯ __ _Ø§_ #BearMarket Ø§__Ø¹Ø¯___ _Ø§ Ø¨_Ø¨_Ø¹_Ø§_ _Ø§ _Ø¹Øª_Ø¯",0
Wake me up when #bearmarket ends ___,0
#Bearmarket's are so untrustworthy. You never believe the green candles. End of the day fades...,0
"Stocks in my portfolio__
-24%
-30%
20%
-20%
-25%
25%
-60%
+20%

#StockMarket #stockmarketcrash #StockMarketindia",0
"This is the market, Anything can happen #Bitcoin
#Lunacrash #lunaterra 
#bearmarket #USDT 
#USDC",0
"Hey PermaBulls, getting the picture yet? #BearMarket etc",0
If you're not learning then you're not living. #BearMarket #StartUp #web3 #wagmi,0
Bearish market here we go #stockmarketcrash,0
Buy the Dip has changed to Bye the Dip #stockmarketcrash #StockMarketindia,0
kitakits after ng #bearmarket __,0
"If there__ anything we learned on the space from @MoonRovingBTC__ show, it__ to tell you all to turn on post notifications! _ __ 

#Solana #SolanaNFT #SolanaSummer #NFTCommmunity #Metaverse #BearMarket2022",0
"#Zomato at #tomato price.
#stockmarketcrash #StockMarketindia",0
Cathie Wood: #Bearmarket in #Bitcoin and #Crypto may be almost over.,0
The Bear __ will swipe once only. #stockmarketcrash,0
"This Valentine's Day Traders and Investors are sader than Singles. 
#stockmarketcrash 
#Nifty 
#BSE 
#BlackDay 
#StockMarketindia 
#stockmarkets",0
@CryptoNostra @cctip_com #wallstreetbets #stockmarketcrash,0
"To all the New Investors,
This is the time to start buying. The entire #StockMarketindia is now available at discount.
#stockmarketcrash 
(P.S. my viewpoint, do ur own research first)",0
"What's your prediction for the #crypto market in June? 

__ or __?

#bearmarket #cryptoworld #cryptoinvestor #investingph",0
"Buy #havells @ 1105/1109 sl 1100 tgt 1119/1123

#stockmarketcrash #stocks #Trader #investing #StocksToBuy #buythedip 
@kiran_jadhav_ @SubhadipNandy16 @AnyBodyCanFly @JakeraChoudhury",0
It took longer than I thought? Common Man!#stockmarketcrash,0
In a #BearMarket he who has cash is King _¤´ and she who has cash is Queen __,0
NSEvalone market ko pakad ke rakha hai our BSE vale market girane pe lage haiii __#stockmarketcrash,0
This is more of a trading market than an investing market #daytrading #stockmarketcrash #bearmarket,0
"Here we go again. #DOGE
#Crypto #bearmarket",0
"La liquidation boursiÃ¨re s__st approfondie lundi 13 juin, le S&amp;P 500 entrant dans un marchÃ© baissier, les investisseurs Ã©tant toujours inquiets suite _ la publication le 10 juin des donnÃ©es de l__nflation aux Etats-Unis pour mai, _ 8.6% sur un an. #bearmarket #NYSE",0
Bear market makes millionaires_ #Crypto #stockmarketcrash #cryptocurrency #Bitcoin #ETH,0
"Check out the detailed analysis of #AsianPaints Posted Yesterday.

It's pinned on my profile page.

#ASIANPAINT #Crude #StockMarket #crash #stockmarketcrash",0
The #CryptoMarket &amp; #stockmarketcrash will make MANY NEW DECA-MILLIONAIRES _ The other boy questions is!!!! .. Will you be one of them???????,0
@PAWstronaut13 Riding the __ in #bullmarket soon after the __ #bearmarket ended. That's what $PAW $PAW do.,0
"I still prefer #Gold and #Silver over stock market. 
#stockmarketcrash #StocksToBuy #investing #stock",0
"All #Crypto will still GO down.
Keep it in mind, #Bearmarket is not over. __
#Bitcoin #Eth #Bnb #Pls #Ada",0
"Portfolio aur kitna Red hone wala .!!_¥µ

Minus mein jaa rahe hain hum_¤¦___ï¸

#RussiaUkraineCrisis #stockmarketcrash",0
"#stockmarketcrash

Should I buy the dip? or wait until Russia Invades USA also?",0
